drug1,drug2,degree
胆茶碱,西咪替丁,3
胆茶碱,罗红霉素,3
胆茶碱,环丙沙星,3
胆茶碱,氧氟沙星,3
胆茶碱,克林霉素,3
胆茶碱,林可霉素,3
胆茶碱,苯巴比妥,3
胆茶碱,苯妥英,3
胆茶碱,美西律,4
胆茶碱,锂盐,4
胆茶碱,咖啡因,6
胆影葡胺,盐酸异丙嗪,4
胆影葡胺,盐酸苯海拉明,4
胆影葡胺,马来酸氯苯那敏,4
蛋白琥珀酸铁,氯霉素,4
蛋白琥珀酸铁,维生素C,0
氮斯汀,西咪替丁,3
氮斯汀,酮康唑,1
氮斯汀,雷尼替丁,1
氮斯汀,红霉素,1
氮斯汀,氨茶碱,1
锝[ 99mTc]亚甲基二膦酸盐,长春新碱,4
锝[ 99mTc]亚甲基二膦酸盐,环磷酰胺,4
锝[ 99mTc]亚甲基二膦酸盐,氢氧化铝,4
锝[ 99mTc]亚甲基二膦酸盐,硫酸亚铁,4
锝[ 99mTc]亚甲基二膦酸盐,葡萄糖酸亚铁,4
锝[ 99mTc]亚甲基二膦酸盐,维生素D3,4
锝[ 99mTc]亚甲基二膦酸盐,右旋糖酐铁,4
地蒽酚,尿素,3
地蒽酚,水杨酸,4
地红霉素,茶碱,3
地红霉素,卡马西平,6
地红霉素,芬太尼,3
地红霉素,阿司咪唑,6
地红霉素,特非那定,6
地红霉素,西沙必利,6
地红霉素,氯霉素,4
地红霉素,华法林,4
地红霉素,洛伐他丁,4
地红霉素,咪达唑仑,0
地红霉素,三唑仑,0
地红霉素,环孢素,6
地维烯肢,非诺贝特,4
地维烯肢,洛伐他汀,4
碘比醇,二甲双胍,4
碘番酸,考来烯胺,4
碘海醇,二甲双胍,4
碘海醇,白介素-2,6
碘化钾,锂盐,4
碘化钾,131碘,4
碘化油,锂盐,4
碘化油,131碘,4
碘解磷定,阿托品,4
碘塞罗宁,氨碘酮,3
碘塞罗宁,普萘洛尔,3
碘塞罗宁,胰岛素,3
碘他拉葡胺,盐酸异丙嗪,4
碘他拉葡胺,盐酸苯海拉明,4
碘他拉葡胺,马来酸氯苯那敏,4
丁苯那嗪,西沙必利,7
丁苯那嗪,特非那定,7
丁苯那嗪,美沙酮,7
丁苯那嗪,左醋美沙多,7
丁苯那嗪,他克莫司,7
丁苯那嗪,加压素,7
丁苯那嗪,佐米曲坦,7
丁苯那嗪,佐替平,7
丁苯那嗪,舍吲哚,7
丁苯那嗪,丁苯那嗪,7
丁苯那嗪,舒托必利,7
丁苯那嗪,螺旋霉素,7
丁苯那嗪,替利霉素,7
丁苯那嗪,磺胺甲嗯唑,7
丁苯那嗪,甲氧苄啶,7
丁苯那嗪,氯喹,7
丁苯那嗪,水合氯醛,7
丁苯那嗪,恩氟烷,7
丁苯那嗪,异氟烷,7
丁苯那嗪,氟康唑,7
丁苯那嗪,雷诺嗪,7
丁苯那嗪,苄普地尔,7
丁苯那嗪,伊拉地平,7
丁苯那嗪,奥曲肽,7
丁苯那嗪,昂丹司琼,7
丁苯那嗪,多拉司琼,7
丁苯那嗪,舒尼替尼,7
东莨菪碱,地高辛,0
东莨菪碱,呋喃妥因,0
东莨菪碱,维生素B2,0
东莨菪碱,甲氧氯普胺,4
东莨菪碱,多潘立酮,4
毒毛花苷K,可卡因,4
毒毛花苷K,泮库溴胺,4
毒毛花苷K,萝芙木碱,4
毒毛花苷K,琥珀胆碱,4
东莨菪碱,奎尼丁,4
东莨菪碱,丙吡胺,4
毒毛花苷K,奎尼丁,3
毒毛花苷K,螺内酯,3
毒毛花苷K,依酚氯胺,4
毒毛花苷K,吲哚美辛,6
毒毛花苷K,两性霉素B,6
毒毛花苷K,依他尼酸,6
毒毛花苷K,维拉帕米,7
毒毛花苷K,地尔硫革,7
毒毛花苷K,胺碘酮,7
毒毛花苷K,肝素,4
毒毛花苷K,硫酸镁,4
度洛西汀,氟伏沙明,4
度洛西汀,苯妥英钠,4
对氨基水杨酸钠,对氨基苯甲酸,5
对氨基水杨酸钠,乙硫异烟胺,4
对氨基水杨酸钠,双香豆素,0
对氨基水杨酸钠,丙磺舒,3
对氨基水杨酸钠,苯磺唑酮,3
对氨基水杨酸钠,利福平,3
对氨基水杨酸钠,维生素B12,4
对羟基苯甲酸丙酯,硅酸镁铝,3
对羟基苯甲酸丙酯,三硅酸镁,3
对羟基苯甲酸丙酯,黄色氧化铁,3
对羟基苯甲酸丙酯,铁,2
对羟基苯甲酸丙酯,弱碱,4
对羟基苯甲酸丙酯,强酸,4
多巴胺,硝普钠,4
多巴胺,异丙肾上腺素,4
多巴胺,多巴酚丁胺,4
多巴胺,胍乙啶,3
多巴胺,苯妥英钠,4
多巴酚丁胺,环丙烷,4
多巴酚丁胺,氟烷,4
多巴酚丁胺,硝普钠,4
多非利特,维拉帕米,4
多非利特,克拉霉素,7
多非利特,六氢吡啶,7
多非利特,吩噻嗪,7
多非利特,西咪替丁,3
多非利特,酮康唑,3
多非利特,普鲁氯哌嗪,3
多非利特,甲氧苄啶,3
多非利特,甲地孕酮,3
多库酯钠,丹蒽酮,4
多奈哌齐,琥珀酰胆碱,0
多奈哌齐,氨甲酰胆碱,4
多奈哌齐,利福平,3
多奈哌齐,苯妥英钠,3
多奈哌齐,卡马西平,3
多奈哌齐,洋地黄,3
多奈哌齐,华法林,3
多黏菌素B,地高辛,0
多黏菌素B,庆大霉素,6
多柔比星,链脲霉素链左星,3
多柔比星,头孢菌素,7
多柔比星,柔红霉素,4
多柔比星,阿糖胞苷,1
多柔比星,氮芥,1
多柔比星,丝裂霉素,1
多柔比星,博来霉素,1
多柔比星,环磷酰胺,0
多柔比星,氟尿嘧啶,0
多柔比星,甲氨蝶呤,0
多柔比星,顺铂,0
多柔比星,肝素,3
多柔比星,普卡霉素,6
多柔比星,普萘洛尔,6
多赛平,华法林,4
多赛平,双香豆素,4
多赛平,茴茚二酮,4
多赛平,甲状腺素,6
多赛平,烟草,3
多赛平,苯妥英钠,3
多赛平,胍乙啶,3
多赛平,可乐定,3
多赛平,乙醇,3
多沙普仑,碳酸氢钠,6
多沙普仑,咖啡因,0
多沙普仑,哌甲酯,0
多沙普仑,匹莫林,0
多沙普仑,氟烷,4
多沙普仑,异氟烷,4
多沙普仑,恩氟烷,4
多索茶碱,环丙沙星,1
多西他赛,顺铂,6
多西他赛,酮康唑,3
鹅去氧胆酸,考来烯胺,6
鹅去氧胆酸,考来替泊,6
鹅去氧胆酸,熊去氧胆酸,0
厄他培南,丙磺舒,4
厄他培南,丙戊酸,3
恩氟烷,链霉素,0
恩氟烷,庆大霉素,0
恩氟烷,卡那霉素,0
恩氟烷,林可霉素,0
恩托卡朋,异丙肾上腺素,4
恩托卡朋,肾上腺素,4
恩托卡朋,去甲肾上腺素,4
恩托卡朋,多巴胺,4
恩托卡朋,多巴酚丁胺,4
恩托卡朋,甲基多巴,4
恩托卡朋,阿扑吗啡,4
恩托卡朋,铁,4
恩托卡朋,地昔帕明,5
恩托卡朋,文拉法辛,5
恩托卡朋,丙米嗪,4
恩托卡朋,丙磺舒,4
恩托卡朋,考来烯胺,4
恩托卡朋,红霉素,4
恩托卡朋,氯霉素,4
恩托卡朋,氨苄西林,4
恩托卡朋,利福平,4
二氮嗪,呋塞米,3
二氮嗪,依他尼酸,3
二氟尼柳,氢氯噻嗪,4
二氟尼柳,吲哚美辛,4
二氟尼柳,环孢素,6
二羟丙茶碱,咖啡因,6
二羟丙茶碱,红霉素,3
二羟丙茶碱,林可霉素,3
二羟丙茶碱,克林霉素,3
二羟丙茶碱,锂盐,4
二氢埃托啡,尼可刹米,3
二氢埃托啡,洛贝林,3
法罗培南钠,亚胺培南一西司他丁钠,3
法罗培南钠,呋塞米,6
反苯环丙胺,丙咪嗪,6
反苯环丙胺,苯丙醇胺,7
反苯环丙胺,氟西丁,7
泛癸利酮,口服降血糖,3
泛昔洛韦,丙磺舒,3
泛影葡胺,二甲双胍,4
泛影葡胺,白介素,4
泛影葡胺,乙醇,3
放线菌素D,维生素K,4
非尔氨酯,丙戊酸钠,3
非尔氨酯,苯巴比妥,3
放线菌素D,放疗,4
非那雄胺,利托那韦,4
非尔氨酯,苯妥英,3
非尔氨酯,卡马西平,3
非普拉宗,胰岛素,3
非普拉宗,甲氨蝶呤,3
非普拉宗,苯妥英钠,3
酚苄明,胍乙啶,4
酚苄明,左旋去甲肾上腺素,4
酚苄明,利血平,0
酚磺酞,阿托品,4
酚磺酞,泛影酸,4
酚磺酞,青霉素,4
酚磺酞,丙磺舒,4
酚苄明,二氮嗪,3
酚磺酞,磺溴酞,4
酚磺酞,呋喃妥因,4
酚磺酞,非那吡啶,4
酚磺乙胺,右旋糖酐,4
酚酞,碳酸氢钠,2
酚妥拉明,胍乙啶,4
酚妥拉明,苯巴比妥,3
酚妥拉明,利血平,3
酚妥拉明,强心苷,6
酚妥拉明,二氮嗪,3
夫罗曲坦,阿莫曲坦,7
夫罗曲坦,普萘洛尔,3
夫西地酸钠,香豆素,0
夫西地酸钠,喹诺酮,7
夫西地酸钠,免疫球蛋白,7
夫西地酸钠,门冬氨酸钾镁,7
夫西地酸钠,维生素C,7
夫西地酸钠,维生素B6,7
夫西地酸钠,阿托伐他丁,3
呋喃硫胺,枸橼酸钠,5
呋喃妥因,丙磺舒,3
呋喃妥因,苯磺唑酮,3
呋喃妥因,碳酸氢钠,5
呋喃妥因,维生素B1,6
呋喃妥因,维生素B6,6
呋喃妥因,甲氧苄啶,0
呋喃唑酮,左旋多巴,0
呋喃唑酮,地西泮,0
呋喃唑酮,胰岛素,0
呋喃唑酮,乙醇,4
呋喃唑酮,麻黄碱,3
呋喃唑酮,苯丙胺,7
伏格列波糖,华法林,0
伏格列波糖,肾上腺素,3
氟胞嘧啶,阿糖胞苷,3
氟胞嘧啶,两性霉素B,0
氟比洛芬酯,洛美沙星,7
氟比洛芬酯,诺氟沙星,7
氟比洛芬酯,依洛沙星,7
氟比洛芬酯,甲氨蝶呤,4
氟比洛芬酯,呋塞米,4
氟比洛芬酯,氧氟沙星,4
氟达拉滨,喷司他丁,6
氟达拉滨,双嘧达莫,4
氟地西泮,乙醇,0
氟伐他汀钠,吉非贝齐,4
氟伐他汀钠,烟酸,4
氟伐他汀钠,红霉素,4
氟伐他汀钠,考来替泊,3
氟伐他汀钠,考来烯胺,3
氟伐他汀钠,西咪替丁,3
氟伐他汀钠,雷尼替丁,3
氟伐他汀钠,奥美拉唑,3
氟伐他汀钠,利福平,3
氟桂利嗪,乙醇,4
氟桂利嗪,苯妥英钠,3
氟桂利嗪,卡马西平,3
氟桂利嗪,丙戊酸钠,3
阿仑膦酸钠,钙,4
氟尿嘧啶,甲酰四氢叶酸,0
氟尿嘧啶,顺铂,0
氟罗沙星,西咪替丁,4
氟尿嘧啶,别嘌醇,3
氟尿嘧啶,甲氨蝶呤,3
氟尿嘧啶,亚叶酸钙,0
氟尿嘧啶,西咪替丁,6
氟哌利多,乙醇,3
氟哌噻吨,乙醇,4
氟哌噻吨,哌乙啶,3
氟哌噻吨,左旋多巴,3
氟烷,氯丙嗪,4
氟烷,利血平,4
氟烷,六甲溴胺,4
氟烷,锡,4
氟烷,铝,4
氟烷,黄铜,4
氟烷,铅,4
氟烷,橡胶,4
氟烷,塑料,4
氟西泮,酒,3
氟西泮,可乐定,3
氟西泮,奋乃静,3
氟西泮,氟奋乃静,3
氟西泮,三氟拉嗪,3
氟西泮,硫利达嗪,3
氟西泮,丙氯拉嗪,3
氟西泮,三氟丙嗪,3
氟西泮,乙酰丙嗪,3
氟西泮,美索达嗪,3
氟西泮,氯贝胺,3
氟西泮,托洛沙酮,3
氟西泮,氯米帕明,3
氟西泮,曲米帕明,3
氟西泮,阿米替林,3
氟西泮,阿莫沙平,3
氟西泮,多塞平,3
氟西泮,西咪替丁,4
氟西泮,普萘洛尔,4
氟西泮,扑米酮,3
氟西泮,左旋多巴,3
氟西泮,利福平,3
氟西泮,异烟肼,3
氟西泮,地高辛,3
氟西泮,呋塞米,0
氟西泮,依他尼酸,0
氟西泮,布美他尼,0
氟西泮,阿佐塞米,0
氟西泮,托拉塞米,0
氟西泮,汞撒利,0
氟西泮,氢氯噻嗪,0
氟西泮,苄氟噻嗪,0
氟西泮,甲氯噻嗪,0
氟西泮,泊利噻嗪,0
氟西泮,贝美噻嗪,0
氟西泮,环戊噻嗪,0
氟西泮,氯噻酮,0
氟西泮,美托拉宗,0
氟西泮,螺内酯,0
氟西泮,依普利酮,0
氟西泮,氨苯蝶啶,0
氟西泮,阿米洛利,0
福莫司汀,达卡巴嗪,3
福辛普利钠,螺内酯,4
福辛普利钠,氨苯蝶啶,4
福辛普利钠,阿米洛利,4
甘氨酸茶碱钠,地尔硫革,6
甘氨酸茶碱钠,维拉帕米,6
甘氨酸茶碱钠,西咪替丁,6
甘氨酸茶碱钠,罗红霉素,3
甘氨酸茶碱钠,克拉霉素,3
甘氨酸茶碱钠,环丙沙星,3
甘氨酸茶碱钠,氧氟沙星,3
甘氨酸茶碱钠,左氧氟沙星,3
甘氨酸茶碱钠,克林霉素,3
甘氨酸茶碱钠,林可霉素,3
甘氨酸茶碱钠,苯巴比妥,3
甘氨酸茶碱钠,苯妥英,3
甘氨酸茶碱钠,美西律,4
甘氨酸茶碱钠,与咖啡因,6
甘氨酸茶碱钠,锂盐,4
甘氨酸茶碱钠,咖啡因,6
甘草酸二铵,依他尼酸,4
甘草酸二铵,呋塞米,4
甘草酸二铵,乙噻嗪,4
甘露醇,洋地黄,6
甘珀酸钠,洋地黄,6
干酵母,氯霉素,5
干酵母,土霉素,5
咯萘啶,邻二甲氧嘧啶,0
咯萘啶,乙胺嘧啶,0
咯萘啶,伯氨喹,0
格拉司琼,利福平,3
格拉司琼,西咪替丁,3
格列喹酮,氯霉素,0
格列喹酮,环磷酰胺,0
格列喹酮,氯丙嗪,3
格列喹酮,乙醇,0
葛根素,金属离子,5
格鲁米特,乙醇,3
格鲁米特,硫酸镁,3
枸橼酸铋钾,四环素,4
枸橼酸铋钾,牛奶,6
枸橼酸哌嗪,氯丙嗪,5
枸橼酸哌嗪,噻嘧啶,4
枸橼酸舒芬太尼,乙醇,3
谷氨酸钾,精氨酸,0
枸橼酸锌,铝盐,7
枸橼酸锌,碳酸盐,7
枸橼酸锌,钙盐,7
枸橼酸锌,青霉胺,3
呱西替柳,香豆素,0
呱西替柳,碳酸氢钠,6
胍乙啶,乙醇,4
胍乙啶,苯丙胺,3
胍乙啶,氯丙嗪,7
胍乙啶,地昔帕明,7
胍乙啶,胰岛素,7
癸氟奋乃静,乙醇,3
桂利嗪,乙醇,4
癸氟奋乃静,舒托必利,7
桂美辛,乙酰氨基酚,4
桂利嗪,苯妥英钠,3
桂利嗪,卡马西平,3
桂美辛,阿司匹林,4
果糖,氨苄西林,6
果糖,呋喃苯氨酸,6
果糖,硫酸肼苯哒嗪,6
果糖,硫喷妥,6
果糖,华法林,6
果糖酸钙,洋地黄,5
果糖酸钙,硫酸镁,4
癸氟奋乃静,锂盐,4
果糖酸钙,溴苄胺,4
过氧苯甲酰,肥皂,2
过氧苯甲酰,间苯二酚,2
过氧苯甲酰,硫黄,2
过氧苯甲酰,维A酸,2
过氧化碳酰胺,硫酸庆大霉素,6
过氧化碳酰胺,四环素混合使用,6
还原型谷胱甘肽钠,四环素,7
汉防己甲素,阿霉素,0
汉肌松,乙醚,0
核黄素磷酸钠,甲氧氯普胺,3
核糖霉素,卷曲霉素,6
核糖霉素,顺铂,6
核糖霉素,依他尼酸,6
核糖霉素,呋塞米,6
核糖霉素,万古霉素,6
核糖霉素,头孢噻吩,6
核糖霉素,头孢唑林,6
琥珀氯霉素,对乙酰氨基酚,4
琥珀氯霉素,环孢素,3
琥珀氯霉素,青霉素,4
琥珀氯霉素,苯巴比妥,0
琥珀氯霉素,利福平,0
琥珀氯霉素,苯妥英,3
琥珀氯霉素,甲苯磺丁脲,0
琥珀氯霉素,双香豆素,4
琥珀氯霉素,环磷酰胺,3
琥珀酸甲泼尼龙,水杨酸盐,4
琥珀酸甲泼尼龙,环孢素,4
琥珀酸亚铁,磷酸盐,4
琥珀酸亚铁,鞣酸,4
琥珀酸亚铁,左旋多巴,4
琥珀酸亚铁,卡比多巴,4
琥珀酸亚铁,甲基多巴,4
琥珀酸亚铁,维生素C,0
环丙贝特,哌克昔林,7
环己基氨基磺酸钠,亚硝酸盐,7
黄酮哌酯,维生素C,4
黄酮哌酯,氯化钾,4
黄酮哌酯,金刚烷胺,4
黄酮哌酯,西沙必利,4
黄酮哌酯,多潘立酮,4
黄酮哌酯,甲氧氯普胺,4
黄酮哌酯,醋异丙嗪,6
黄氧化汞,碘化钾,4
磺胺甲噁唑,对氨基苯甲酸,4
磺胺甲噁唑,甲氨蝶呤,6
磺胺甲噁唑,苯妥英钠,6
磺胺甲噁唑,硫喷妥钠,6
磺胺甲噁唑,青霉素,5
磺胺甲噁唑,碳酸氢钠,7
磺胺甲噁唑,乌洛托品,5
磺胺甲噁唑,磺吡酮,6
磺胺甲噁唑,保泰松,0
磺胺嘧啶,对氨基苯甲酸,4
磺胺嘧啶,甲氨蝶呤,6
磺胺嘧啶,苯妥英钠,6
磺胺嘧啶,硫喷妥钠,6
磺胺嘧啶,青霉素,5
磺胺嘧啶,碳酸氢钠,7
磺胺嘧啶,乌洛托品,5
磺胺嘧啶,磺吡酮,6
磺胺嘧啶,保泰松,0
磺胺嘧啶银,氨基苯甲酸,4
磺胺嘧啶银,甲氨蝶呤,6
磺胺嘧啶银,苯妥英钠,6
磺胺嘧啶银,硫喷妥钠,6
磺胺嘧啶银,乌洛托品,5
磺胺嘧啶银,磺吡酮,6
磺胺嘧啶银,保泰松,0
磺胺异噁唑,对氨基苯甲酸,4
磺胺异噁唑,甲氨蝶呤,6
磺胺异噁唑,苯妥英钠,6
磺胺异噁唑,硫喷妥钠,6
磺胺异噁唑,乌洛托品,5
磺胺异噁唑,保泰松,0
磺胺异噁唑,磺吡酮,6
磺吡酮,法华林,7
磺苄西林钠,丙磺舒,3
磺苄西林钠,庆大霉素,0
灰黄霉素,乙醇,6
灰黄霉素,华法林,4
灰黄霉素,香豆素,4
灰黄霉素,扑米酮,5
肌苷,乳清酸,7
肌苷,氯霉素,7
肌苷,双嘧达莫,7
肌苷,盐酸山梗菜碱,7
肌苷,硫酸阿托品,7
肌苷,氢溴酸东莨菪碱,7
肌苷,盐酸氯丙嗪,7
肌苷,盐酸异丙嗪,7
肌苷,马来酸麦角新碱,7
肌苷,盐酸普鲁卡因,7
肌苷,硫喷妥钠,7
肌苷,苯妥英钠,7
肌苷,氯氮革,7
肌苷,盐酸去甲肾上腺素,7
肌苷,盐酸丁卡因,7
肌苷,利血平,7
肌苷,硝普钠,7
肌苷,呋塞米,7
肌苷,利尿酸钠,7
肌苷,促皮质素,7
肌苷,维生素B12,7
肌苷,盐酸苯海拉明,7
肌苷,马来酸氯苯那敏,7
肌苷,细胞色素C,7
肌苷,盐酸万古霉素,7
肌苷,盐酸四环素,7
肌苷,二盐酸奎宁,7
肌苷,盐酸阿糖胞苷,7
肌苷,硫酸长春新碱,7
吉非罗齐,甲苯磺丁脲,4
吉非罗齐,苯妥英,4
吉非罗齐,环孢素,6
吉美前列素,缩宫素,7
吉美前列素,非甾体抗炎,7
己酮可可碱,华法林,3
吉他霉素,红霉素,0
己酮可可碱,洋地黄,3
己酮可可碱,胰岛素,3
加压素,卡马西平,0
加压素,氯磺丙脲,0
加压素,安妥明,0
加压素,去甲肾上腺素,4
加压素,脱甲氯四环素,4
甲苯咪唑,苯妥英,3
甲地高辛,两性霉素B,6
甲地高辛,依他尼酸,6
甲地高辛,三硅酸镁,3
甲地高辛,白陶土,3
甲地高辛,果胶,3
甲地高辛,考来烯胺,3
甲地高辛,柳氮磺吡啶,3
甲地高辛,新霉素,3
甲地高辛,对氨基水杨酸,3
甲地高辛,可卡因,4
甲地高辛,泮库溴铵,4
甲地高辛,萝芙木碱,4
甲地高辛,琥珀胆碱,4
甲地高辛,维拉帕米,7
甲地高辛,地尔硫革,7
甲地高辛,胺碘酮,7
甲地高辛,螺内酯,4
甲地高辛,依酚氯胺,3
甲地高辛,吲哚美辛,4
甲地高辛,甲氧氯普胺,4
甲地高辛,奎尼丁,3
甲地高辛,肝素,4
甲地高辛,硫酸镁,4
甲芬那酸,乙醇,4
甲芬那酸,阿司匹林,4
甲芬那酸,肝素,3
甲芬那酸,双香豆素,3
甲芬那酸,呋塞米,3
甲芬那酸,维拉帕米,3
甲芬那酸,硝苯地平,3
甲芬那酸,丙磺舒,3
甲芬那酸,甲氨蝶呤,3
甲砜霉素,甲苯磺丁脲,0
甲砜霉素,秋水仙碱,3
甲砜霉素,羟基保泰松,3
甲砜霉素,保泰松,3
甲砜霉素,苯巴比妥,0
甲砜霉素,林可霉素,6
甲砜霉素,维生素B6,4
甲砜霉素,维生素B12,6
甲砜霉素,阿芬他尼,3
甲睾酮,甲状腺,0
甲磺酸吉米沙星,奥美拉唑,3
甲磺酸加替沙星,丙磺舒,4
甲磺酸加替沙星,地高辛,3
甲磺酸雷沙吉兰,5-羟色胺,5
甲磺酸雷沙吉兰,环丙沙星,3
甲磺酸雷沙吉兰,右美沙芬,4
甲磺酸雷沙吉兰,米氮平,5
甲磺酸雷沙吉兰,环苯扎林,5
甲磺酸雷沙吉兰,左旋多巴,3
甲磺酸雷沙吉兰,哌替啶,3
甲磺酸雷沙吉兰,曲马多,3
甲磺酸雷沙吉兰,美沙酮,3
甲磺酸雷沙吉兰,右丙氧芬,3
甲磺酸帕珠沙星,苯基醋酸,4
甲磺酸帕珠沙星,茶碱,6
甲磺酸培氟沙星,环孢素,3
甲磺酸培氟沙星,丙磺舒,6
甲磺酸培氟沙星,咖啡因,6
替吉奥,钙,5
甲磺酸沙奎那韦,利福平,3
甲磺酸沙奎那韦,利福布丁,5
甲磺酸沙奎那韦,奎尼丁,3
甲磺酸沙奎那韦,三唑仑,3
甲磺酸双氢麦角胺,阿莫曲坦,7
甲磺酸双氢麦角胺,佐米曲坦,7
甲磺酸双氢麦角胺,舒马曲坦,7
甲磺酸双氢麦角胺,夫罗曲坦,7
甲磺酸双氢麦角胺,那拉曲坦,7
甲磺酸双氢麦角胺,氨普那韦,7
甲磺酸双氢麦角胺,达芦那韦,7
甲磺酸双氢麦角胺,地拉韦啶,7
甲磺酸双氢麦角胺,呋山那韦,7
甲磺酸双氢麦角胺,茚地那韦,7
甲磺酸双氢麦角胺,洛匹那韦,7
甲磺酸双氢麦角胺,奈非那韦,7
甲磺酸双氢麦角胺,沙奎那韦,7
甲磺酸双氢麦角胺,替拉那韦,7
甲磺酸双氢麦角胺,阿扎那韦,7
甲磺酸双氢麦角胺,依发韦仑,7
甲磺酸双氢麦角胺,利托那韦,7
甲磺酸双氢麦角胺,酮康唑,7
甲磺酸双氢麦角胺,依曲康唑,7
甲磺酸双氢麦角胺,氟康唑,7
甲磺酸双氢麦角胺,伏立康唑,7
甲磺酸双氢麦角胺,泊沙康唑,7
甲磺酸双氢麦角胺,氟西汀,7
甲磺酸双氢麦角胺,氟伏沙明,7
甲磺酸双氢麦角胺,甲硝唑,7
甲磺酸双氢麦角胺,奈法唑酮,7
甲磺酸双氢麦角胺,肾上腺素,7
甲磺酸双氢麦角胺,去甲肾上腺索,7
甲磺酸双氢麦角胺,麻黄碱,7
甲磺酸双氢麦角胺,伪麻黄碱,7
甲磺酸双氢麦角胺,苯丙醇胺,7
甲磺酸双氢麦角胺,利多卡因,7
甲磺酸双氢麦角胺,可卡因,7
甲磺酸双氢麦角胺,米多君,7
甲磺酸双氢麦角胺,西布曲明,4
甲磺酸双氢麦角胺,葡萄柚汁,7
甲磺酸托烷司琼,利福平,3
甲基多巴,左旋多巴,6
甲基多巴,溴隐亭,4
甲硫酸新斯的明,奎尼丁,5
甲硫酸新斯的明,阿托品,6
甲硫氧嘧啶,对氨基水杨酸,3
甲硫氧嘧啶,保泰松,3
甲硫氧嘧啶,酚妥拉明,3
甲硫氧嘧啶,妥拉唑林,3
甲硫氧嘧啶,维生素B12,3
甲氯芬那酸,乙醇,4
甲氯芬那酸,呋塞米,3
甲氯芬那酸,维拉帕米,3
甲氯芬那酸,硝苯地平,3
甲氯芬那酸,丙磺舒,3
甲氯芬那酸,地高辛,3
甲氯芬那酸,甲苯磺丁脲,4
甲氯芬那酸,甲氨蝶呤,3
甲氯噻嗪,吲哚美辛,3
甲氯噻嗪,考来烯胺,4
甲氯噻嗪,多巴胺,3
甲氯噻嗪,胺碘酮,4
甲氯噻嗪,乌洛托品,3
甲氯噻嗪,碳酸氢钠,6
甲氯噻嗪,阿司匹林,4
甲氯噻嗪,阿替洛尔,0
甲氯噻嗪,羟丁酸钠,7
甲氯噻嗪,维生素D,4
甲氯噻嗪,金刚烷胺,6
甲氯噻嗪,三氧化二砷,4
甲氯噻嗪,氟哌利多,4
甲氯噻嗪,氟卡尼,4
甲氯噻嗪,左醋美沙多,4
甲氯噻嗪,索他洛尔,4
甲氯噻嗪,酮色林,4
甲氯噻嗪,二氮嗪,0
甲氯噻嗪,甲氧苄啶,4
甲氯噻嗪,溴丙胺太林,0
甲氯噻嗪,氯化钠,3
甲哌卡因,苯巴比妥,3
甲哌卡因,苯妥英钠,3
甲哌卡因,戊巴比妥,7
甲哌卡因,普鲁卡因胺,3
甲哌卡因,异丙肾上腺素,4
甲哌卡因,去甲肾上腺素,4
甲哌卡因,西咪替丁,3
甲硝唑磷酸二钠,华法林,4
甲硝唑磷酸二钠,苯妥英钠,3
甲硝唑磷酸二钠,苯巴比妥,3
甲硝唑磷酸二钠,西咪替丁,3
甲硝唑磷酸二钠,双硫仑,6
甲氧苄啶,氨苯砜,3
甲氧苄啶,利福平,4
甲氧苄啶,环孢素,6
甲氧苄啶,普鲁卡因胺,4
甲氧苄啶,华法林,3
甲氧苄啶,苯妥英,3
甲吲洛尔,胰岛素,5
甲状腺粉,双香豆素,4
甲状腺粉,苯妥英钠,4
甲状腺粉,阿司匹林,4
甲状腺粉,考来烯胺,4
甲状腺粉,考来替泊,4
间羟胺,环丙烷,4
间羟胺,氟烷,4
间羟胺,托洛沙酮,7
间羟胺,异卡波肼,7
间羟胺,帕吉林,7
间羟胺,洋地黄,4
碱式水杨酸铋,阿司匹林,3
碱式碳酸铋,乳酸杆菌,6
碱式碳酸铋,乳酶生,6
碱式碳酸铋,四环素,6
碱式碳酸铋,土霉素,6
碱式碳酸铋,诺氟沙星,6
碱式碳酸铋,环丙沙星,6
碱式碳酸铋,地高辛,4
胶体果胶铋,牛奶,6
胶体酒石酸铋,牛奶,6
精氨酸阿司匹林,双香豆素,4
精氨酸阿司匹林,肝素,4
精氨酸阿司匹林,尿激酶,4
精氨酸阿司匹林,碳酸氢钠,3
精氨酸阿司匹林,甲氨蝶呤,6
精氨酸阿司匹林,丙磺舒,3
精氨酸阿司匹林,胰岛素,0
肼屈嗪,二氮嗪,0
酒石酸布托啡诺,布托啡诺,3
